Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
6894-LFHLY,0.7049180327868853,0.0,0.2096476751315864,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
9513-DXHDA,0.7868852459016393,0.0,0.4011872536448687,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.08235294117647059,0.4646766169154229,0.26137370155187495,0.0,0.0,0.015359147025813693,0.04407349736326704,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1087-GRUYI,0.639344262295082,0.0,0.3478653179465261,0.0,0.09090909090909091,0.11267605633802817,0.4400880176035207,0.08235294117647059,0.7313432835820896,0.09787256170842192,0.0,0.0,0.05555555555555555,0.08717525869753923,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4
4701-MLJPN,0.4548823155699731,0.0,0.33551788003989175,0.5,0.2727272727272727,0.8169014084507042,0.511502300460092,0.0,0.010447761194029858,0.13564874734214663,0.0,0.0,0.42329685746352413,0.2241156114996011,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8627-ZYGSZ,0.4426229508196721,0.0,0.007579427268841715,0.5,0.7272727272727273,0.8732394366197183,0.0636127225445089,0.17647058823529413,0.9139303482587064,0.26137370155187495,0.0,0.0,0.05621212121212121,0.5757393807315283,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1
7409-JURKQ,0.3114754098360656,0.0,0.0008643206534644061,0.75,0.0,0.5915492957746479,0.03200640128025605,0.23911606548794143,0.37014925373134333,0.26137370155187495,0.0,0.8666666666666667,0.01930415263748597,0.21924187864505545,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7279-NMVJC,0.13114754098360656,0.0,0.005822291874436054,1.0,0.0,0.44420649616221375,0.2478495699139828,0.0,0.026368159203980085,0.026364749930664694,0.0,0.0,0.03476430976430977,0.029230689464274064,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2091-GPPIQ,0.13114754098360656,0.0,0.2096476751315864,1.0,0.0,0.22535211267605634,0.9559911982396478,0.23911606548794143,0.013930348258706454,0.03844642692058796,0.0,0.0,0.22795454545454544,0.0955529278356378,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1397-XKKWR,0.4548823155699731,0.0,0.2096476751315864,0.25,0.2727272727272727,0.49295774647887325,0.4902980596119224,0.3176470588235294,0.7870646766169154,0.39741263751502265,0.09961839726852782,0.0,0.2475757575757576,0.3607582551568075,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2
3494-JCHRQ,0.4548823155699731,0.0,0.2753573633471055,0.75,0.09090909090909091,0.7323943661971831,0.40888177635527106,0.0,0.019402985074626858,0.12125589350097071,0.0,0.0,0.30396184062850734,0.1781329288057013,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5883-GTGVD,0.4548823155699731,0.0,0.473372275252885,0.5,0.0,0.44420649616221375,0.9691938387677536,0.32941176470588235,0.5218905472636817,0.4334785522788204,0.0,0.0,0.7340909090909091,0.5322755181059009,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3174-RKMOW,0.36065573770491804,0.0,0.09301419955359264,0.5,0.0,0.44420649616221375,0.20564112822564512,0.08235294117647059,0.4611265939909204,0.22348502357400388,0.0,0.0,0.09518518518518518,0.189888258719282,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
9281-CEDRU,0.4548823155699731,0.0,0.0345823241677352,0.75,0.09090909090909091,0.44420649616221375,0.05601120224044808,0.23529411764705882,0.7194029850746269,0.5890900896736618,0.0,0.26666666666666666,0.04399551066217732,0.4425530064442323,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7976-CICYS,0.4548823155699731,0.0,0.2096476751315864,0.75,0.0,0.39436619718309857,0.21344268853770754,0.1411764705882353,0.8189054726368159,0.3304867338448738,0.0,0.0,0.08682098765432099,0.2648290095818859,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1371-DWPAZ,0.6721311475409836,0.0,0.03513320985895427,0.0,0.0,0.0,0.3508701740348069,0.18823529411764706,0.5313432835820896,0.006101506887307017,0.0,0.0,0.004921436588103255,0.2528086748198647,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1
8819-IMISP,0.2786885245901639,0.0,0.002839910718525906,0.0,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
7080-TNUWP,0.6885245901639344,0.0,0.004207626917414636,0.75,0.0,0.5492957746478874,0.7995599119823964,0.2,0.6029850746268656,0.26137370155187495,0.0,0.0,0.44859708193041525,0.3934017283855635,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5315-CKEQK,0.4548823155699731,0.0,0.4011872536448687,0.5623956981272019,0.0,0.056338028169014086,0.6219243848769753,0.12941176470588237,0.4611265939909204,0.050216095035592115,0.0,0.0,0.21054457778019167,0.04912953525595459,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-1
9530-GRMJG,0.7049180327868853,0.0,0.22473286792990455,1.0,0.45454545454545453,0.5492957746478874,0.9659931986397279,0.27058823529411763,0.38159203980099504,0.27274775815845426,0.0,0.0,0.5419753086419753,0.3587010515153897,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
4112-LUEIZ,0.4548823155699731,0.0,0.10470627344825949,0.5,0.0,0.4788732394366197,0.49669933986797354,0.6,0.7124378109452736,0.36312632892668945,0.0,0.13333333333333333,0.243841189674523,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0308-GIQJT,0.5901639344262295,0.0,0.1960108277532412,0.5623956981272019,0.0,0.0,0.7643528705741148,0.15294117647058825,0.3139303482587064,0.0035765461773134876,0.0,0.0,0.010721099887766554,0.0055736838496133955,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6469-QJKZW,0.18032786885245902,0.1111111111111111,0.5270076459134729,0.5,0.36363636363636365,0.38028169014084506,0.45820756956879866,0.8117647058823529,0.6427860696517412,0.26601067763705283,0.0,0.0,0.21054457778019167,0.2300622680419268,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,-1
8118-TJAFG,0.4548823155699731,0.0,0.12350287315382058,1.0,0.7272727272727273,0.44420649616221375,0.7471494298859772,0.0,0.01990049751243781,0.09875080891189793,0.0,0.0,0.49255050505050507,0.21805438711220457,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,-1
7130-CTCUS,0.21311475409836064,0.2222222222222222,0.01951844992164126,0.5623956981272019,0.0,0.29577464788732394,0.6747349469893978,0.2235294117647059,0.6616915422885572,0.2077632430433577,0.0,0.0,0.20820987654320985,0.2121972105656641,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1219-NNDDO,0.06557377049180328,0.0,0.08024884836396448,0.5623956981272019,0.0,0.3380281690140845,0.19143828765753151,0.6941176470588235,0.6601990049751243,0.26137370155187495,0.0,0.0,0.06712962962962964,0.19283691727198074,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5821-MMEIL,0.4548823155699731,0.0,0.2096476751315864,0.5,0.0,0.23943661971830985,0.7665533106621324,0.23529411764705882,0.4611265939909204,0.10336160673014698,0.0,0.0,0.19353535353535353,0.13227150405001514,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8967-SZQAS,0.2786885245901639,0.0,0.2096476751315864,0.5623956981272019,0.0,0.7464788732394366,0.15283056611322263,0.03529411764705882,0.4611265939909204,0.4956780992881575,0.0,0.0,0.11575757575757575,0.3929969777504228,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,-1
9367-TCUYN,0.2459016393442623,0.0,0.02408700194709598,0.5623956981272019,0.0,0.2112676056338028,0.13642728545709143,0.08235294117647059,0.4611265939909204,0.15709069057964317,0.0,0.0,0.030617283950617285,0.12259679310385199,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,-1
1614-JBEBI,0.18032786885245902,0.0,0.004207626917414636,0.5623956981272019,0.9090909090909091,0.44420649616221375,0.10642128425685138,0.0,0.06766169154228857,0.1446103355828788,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2676-SSLTO,0.03278688524590164,0.3333333333333333,0.4745975210143895,0.5,0.8181818181818182,0.29577464788732394,0.8517703540708141,0.9647058823529412,0.3950248756218906,0.1447894517888509,0.0,0.0,0.2628395061728395,0.1829071465247475,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9708-HPXWZ,0.7213114754098361,0.3333333333333333,0.27776986275347865,1.0,0.09090909090909091,0.3380281690140845,0.7235447089417884,0.6235294117647059,0.3522388059701492,0.15445594896921513,0.0,0.0,0.2537177328843995,0.1871837885662963,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7269-JISCY,0.4548823155699731,0.0,0.338661727691504,0.25,0.0,0.0,0.2016403280656131,0.23911606548794143,0.4611265939909204,0.005818387723028566,0.0,0.0,0.0028282828282828283,0.2528086748198647,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
7337-CINUD,0.04918032786885246,0.0,0.3184024314954647,1.0,0.0,0.014084507042253521,0.8151630326065212,0.8352941176470589,0.30845771144278605,0.00903092354626976,0.0,0.0,0.0228675645342312,0.2528086748198647,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3605-JISKB,0.45901639344262296,0.2222222222222222,0.2096476751315864,1.0,0.18181818181818182,0.44420649616221375,0.6319263852770554,0.21176470588235294,0.6059701492537314,0.26137370155187495,0.0,0.13333333333333333,0.2925,0.298755308170778,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6479-SZPLM,0.6721311475409836,0.0,0.1203590255022083,0.75,0.7272727272727273,1.0,0.5397079415883177,0.0,0.07711442786069651,0.26137370155187495,0.0,0.0,0.545050505050505,0.3091826545955086,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4597-ELFTS,0.7868852459016393,0.0,0.05855534976492378,0.5623956981272019,0.09090909090909091,0.9859154929577465,0.19923984796959393,0.16470588235294117,0.9099502487562189,0.9112276971433854,0.0,0.0,0.19841750841750844,0.7183529325187029,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2150-WLKUW,0.6721311475409836,0.0,0.2096476751315864,0.75,0.0,0.9436619718309859,0.02540508101620324,0.15294117647058825,0.5835820895522389,0.5782737820097993,0.0,0.0,0.024231200897867563,0.4254899238834653,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1172-VIYBP,0.04918032786885246,0.1111111111111111,0.006439663769767773,0.5,0.8181818181818182,0.11267605633802817,0.6167233446689337,0.0,0.020895522388059716,0.019905010631413516,0.0,0.0,0.07785353535353536,0.03739845693001661,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,-1
4737-AQCPU,0.22950819672131148,0.0,0.007721897706225958,0.5,0.0,0.44420649616221375,0.8629725945189037,0.23529411764705882,0.8442786069651741,0.7599322825182582,0.0,0.0,0.7988888888888889,0.7878320585918357,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5130-IEKQT,0.9016393442622951,0.0,0.2096476751315864,0.5,0.09090909090909091,0.22535211267605634,0.45820756956879866,0.18823529411764706,0.817910447761194,0.1853101599334381,0.0,0.0,0.13441638608305276,0.1739549656380091,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
4648-YPBTM,0.04918032786885246,0.2222222222222222,0.023013724652134682,0.75,0.36363636363636365,0.44420649616221375,0.2650530106021204,0.5529411764705883,0.9059701492537313,0.8457405010631412,0.0,0.0,0.24165263748597082,0.6838479408729567,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1
0895-UADGO,0.01639344262295082,0.0,0.22979531747162463,0.75,0.0,0.6338028169014085,0.11722344468893779,0.9647058823529412,0.8572139303482588,0.5645453915133585,0.0,0.0,0.0756341189674523,0.43087544886343687,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3276-HDUEG,0.45901639344262296,0.0,0.2869449589210239,0.0,0.0,0.014084507042253521,0.9247849569913982,0.24705882352941178,0.518905472636816,0.0148261995007858,0.0,0.0,0.02594276094276094,0.01825141035526067,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
7892-QVYKW,0.3114754098360656,0.0,0.2096476751315864,0.5,0.09090909090909091,0.0,0.32886577315463095,0.0,0.01194029850746268,6.933530553757949e-05,0.0,0.0,0.004612794612794614,0.0012150881670650062,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4322-RCYMT,0.819672131147541,0.0,0.12469962482784822,1.0,0.0,0.44420649616221375,0.9665933186637327,0.12941176470588237,0.6114427860696517,0.055323795876860496,0.0,0.0,0.08134680134680135,0.0640710220288042,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3457-PQBYH,0.7377049180327869,0.0,0.03407892862231087,0.5623956981272019,0.09090909090909091,0.07042253521126761,0.7225445089017802,0.27058823529411763,0.6194029850746269,0.05593047980031432,0.0,0.0,0.06080808080808081,0.2528086748198647,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,4
5857-XRECV,0.26229508196721313,0.3333333333333333,0.15384907631666428,0.5,0.0,0.22535211267605634,0.912382476495299,0.6235294117647059,0.3189054726368159,0.0956769436997319,0.0,0.0,0.21755611672278338,0.1338696000495067,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9518-RWHZL,0.4548823155699731,0.0,0.2342213990596951,0.75,0.9090909090909091,0.09859154929577464,0.03120624124824965,0.6705882352941176,0.3597014925373134,0.05272372191920126,0.0,0.0,0.003501683501683502,0.03898819031307963,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1
6229-LSCKB,0.45901639344262296,0.0,0.028513083535166454,0.75,0.2727272727272727,0.3380281690140845,0.5017003400680136,0.23911606548794143,0.026865671641791038,0.05504067671258204,0.0,0.0,0.17592592592592593,0.09205484538358487,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6985-HAYWX,0.4548823155699731,0.0,0.5053331433727501,1.0,0.0,0.7887323943661971,0.6155231046209242,0.11764705882352941,0.718407960199005,0.6021713506517519,0.0,0.0,0.49211279461279467,0.5880867838882488,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5186-SAMNZ,0.4548823155699731,0.0,0.017419385477513417,0.5,0.0,0.0,0.7889577915583116,0.21176470588235294,0.4611265939909204,0.006523296662660626,0.0,0.0,0.011066217732884399,0.007809011220958724,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3
1936-CZAKF,0.5901639344262295,0.0,0.21984138291304553,0.5,0.0,0.28169014084507044,0.6177235447089418,0.17647058823529413,0.4611265939909204,0.152300776555422,0.0,0.0,0.18195286195286195,0.1642350965631319,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3323-CPBWR,0.4262295081967213,0.1111111111111111,0.09438191575248137,0.5623956981272019,0.09090909090909091,0.5633802816901409,0.45820756956879866,0.0,0.014427860696517405,0.09075991494869187,0.0,0.0,0.27551907968574635,0.1475867997772199,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6288-LBEAR,0.6229508196721312,0.2222222222222222,0.0,0.5623956981272019,0.36363636363636365,0.5774647887323944,0.18663732746549308,0.0,0.01990049751243781,0.09661297032448922,0.0,0.0,0.10994949494949495,0.10247550171517264,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1
6345-FZOQH,0.5081967213114754,0.0,0.07537635940542338,0.5,0.0,0.0,0.12162432486497299,0.0,0.013930348258706454,9.244707405010598e-05,0.0,0.0,0.0017059483726150394,0.00036544633792663986,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
