Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
8457-XIGKN,46.747821249768215,0.0,4150.0,2.0,0.0,32.53866122751715,40.15,19.0,54.3,195.3,0.0,80.0,160.6,435.9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4
0587-DMGBH,63.0,0.0,30779.0,4.0,0.0,50.0,29.8,26.0,89.7,2280.6734637493114,0.0,0.0,1490.0,5794.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6994-ORCWG,21.0,0.0,790.0,3.2495827925088077,0.0,2.0,23.52,48.0,70.3,132.4,0.0,0.0,47.04,179.44,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
8709-KRDVL,24.0,0.0,22072.755476229107,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
8311-UEUAB,44.0,0.0,22292.0,5.0,0.0,11.0,40.59,22.0,45.2,492.0,0.0,150.0,446.49,1088.49,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
7706-DZNKK,50.0,0.0,1072.0,3.2495827925088077,0.0,24.0,34.01,4.0,58.35,1346.9,0.0,0.0,816.24,2163.1400000000003,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2990-IAJSV,62.0,0.0,1745.0,3.0,0.0,70.0,22.905796402744283,11.0,44.6,2280.6734637493114,0.0,0.0,0.0,3058.15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
5214-NLTIT,54.0,0.0,11509.0,1.0,0.0,36.0,22.905796402744283,7.0,99.15,3615.6,0.0,30.0,480.6,3044.441077322452,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2103-ZRXFN,51.0,0.0,49647.0,4.0,2.0,62.0,43.2,20.32486556647506,86.1,5215.25,0.0,0.0,2678.4,7893.65,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0082-LDZUE,61.0,2.0,293.0,3.2495827925088077,5.0,32.53866122751715,36.5,19.0,100.5,7030.65,0.0,0.0,2591.5,9622.15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-1
2796-NNUFI,46.747821249768215,0.0,21.0,5.0,0.0,38.0,23.95,27.0,64.5932226960874,3988.5,0.0,140.0,910.1,5038.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1
7246-ZGQDF,46.747821249768215,0.0,11213.0,2.0,0.0,15.0,22.905796402744283,26.0,51.55,765.5,0.0,20.0,47.25,832.75,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3
3317-HRTNN,29.0,0.0,40836.0,5.0,0.0,1.0,45.91,0.0,20.4,2280.6734637493114,0.0,0.0,45.91,3044.441077322452,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3716-LRGXK,46.747821249768215,0.0,26389.0,3.2495827925088077,0.0,25.0,1.37,20.32486556647506,64.5932226960874,1863.8,0.0,0.0,34.25,3044.441077322452,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1
2249-YPRNG,46.747821249768215,0.0,22072.755476229107,5.0,7.0,20.0,7.31,0.0,19.7,395.6,0.0,0.0,146.2,541.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7634-WSWDB,49.0,2.0,19611.0,3.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2982-VPSGI,42.0,0.0,51387.0,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7088-FBAWU,72.0,0.0,13333.0,1.0,0.0,32.53866122751715,0.0,6.0,55.8,2280.6734637493114,0.0,80.0,0.0,2189.35,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3
1623-NLDOT,35.0,0.0,20637.0,5.0,0.0,1.0,22.905796402744283,20.32486556647506,44.75,44.75,0.0,0.0,40.87,3044.441077322452,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6250-CGGUN,20.0,0.0,587.0,3.2495827925088077,0.0,15.0,13.8,20.32486556647506,87.75,1242.2,0.0,0.0,207.0,3044.441077322452,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1101-SSWAG,73.0,0.0,6503.0,2.0,0.0,3.0,18.38,20.0,86.85,2280.6734637493114,0.0,0.0,55.14,276.09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
3301-LSLWQ,31.0,2.0,2706.0,3.0,3.0,68.0,22.905796402744283,20.32486556647506,95.1,2280.6734637493114,0.0,0.0,631.7199999999999,7315.12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
5879-HMFFH,46.0,0.0,644.0,3.0,0.0,23.0,22.905796402744283,23.0,93.5,2341.55,0.0,0.0,416.7600000000001,2758.3100000000004,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1195-OIYEJ,46.747821249768215,1.0,28680.0,4.0,0.0,72.0,24.9,20.32486556647506,84.7,5893.9,0.0,0.0,1792.8,3044.441077322452,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
4986-MXSFP,46.747821249768215,0.0,46171.0,4.0,10.0,32.53866122751715,22.905796402744283,21.0,82.95,2280.6734637493114,0.0,0.0,248.39,5151.54,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2324-AALNO,36.0,0.0,21097.0,5.0,0.0,64.0,15.93,0.0,24.4,1601.2,0.0,0.0,1019.52,2620.7200000000003,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,-1
0812-WUPTB,56.0,1.0,46858.0,3.2495827925088077,0.0,61.0,34.84,0.0,24.2,2280.6734637493114,0.0,0.0,2125.24,3570.4400000000005,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4291-HPAXL,46.747821249768215,0.0,31266.0,3.0,0.0,12.0,0.0,9.0,50.95,605.75,0.0,0.0,0.0,605.75,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
9396-ZSFLL,60.0,0.0,8141.0,4.0,0.0,11.0,49.8,0.0,20.4,231.45,0.0,0.0,547.8,779.25,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1971-DTCZB,66.0,0.0,44976.0,1.0,1.0,66.0,48.87,13.0,110.85,7491.75,0.0,0.0,750.3808752086055,10717.17,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3522-CDKHF,77.0,0.0,34902.0,2.0,1.0,24.0,16.1,12.0,93.15,2231.05,0.0,0.0,386.4,2617.4500000000003,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
7030-FZTFM,65.0,0.0,15508.0,3.0,0.0,62.0,27.49,3.0,89.8,5629.55,0.0,0.0,1704.38,7333.93,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1
3284-SVCRO,41.0,0.0,9763.0,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
8439-LTUGF,46.747821249768215,0.0,20692.0,4.0,7.0,69.0,33.23,3.0,64.5932226960874,7895.15,0.0,0.0,2292.87,10188.02,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1
7909-FIOIY,54.0,0.0,22072.755476229107,1.0,0.0,13.0,6.78,26.0,100.35,1358.85,34.09,0.0,750.3808752086055,1412.9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4
6680-WKXRZ,19.0,0.0,513.0,3.2495827925088077,0.0,32.53866122751715,28.05,85.0,78.35,1837.9,0.0,0.0,701.25,2539.15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2550-AEVRU,76.0,0.0,46171.0,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
5220-AGAAX,35.0,0.0,4948.0,3.0,1.0,28.0,22.905796402744283,16.0,92.9,2768.35,0.0,0.0,765.52,3533.87,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1
5144-TVGLP,32.0,0.0,485.0,4.0,6.0,42.0,22.905796402744283,26.0,45.1,2049.05,0.0,0.0,0.0,2049.05,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5697-GOMBF,46.747821249768215,0.0,618.0,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
4123-DVHPH,42.0,0.0,23701.0,3.2495827925088077,6.0,24.0,0.0,27.0,57.6,1367.75,0.0,0.0,0.0,1367.75,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
6827-IEAUQ,39.0,0.0,1054.0,4.0,0.0,43.0,28.9,0.0,26.45,1110.05,0.0,0.0,1242.7,2352.75,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3196-NVXLZ,65.0,0.0,20637.0,1.0,0.0,32.53866122751715,29.11,29.0,64.5932226960874,1074.3,0.0,0.0,436.65,1510.9499999999998,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
5146-CBVOE,46.747821249768215,0.0,55306.0,4.0,7.0,36.0,0.0,20.32486556647506,35.35,1317.95,0.0,0.0,750.3808752086055,1317.95,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4816-JBHOV,51.0,2.0,17015.0,2.0,0.0,8.0,25.73,19.0,84.5,662.65,33.21,0.0,205.84,835.28,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-1
8659-IOOPU,49.0,0.0,46171.0,1.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5
9919-KNPOO,46.747821249768215,0.0,46342.0,2.0,1.0,45.0,42.04,26.0,54.15,2319.8,0.0,0.0,1891.8,4211.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
7831-QGOXH,46.747821249768215,0.0,4456.0,3.2495827925088077,0.0,12.0,38.96,0.0,20.05,2280.6734637493114,0.0,0.0,467.52,732.97,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
0793-TWELN,46.747821249768215,0.0,9465.0,3.2495827925088077,0.0,36.0,46.92,5.0,55.8,2280.6734637493114,0.0,70.0,1689.12,3700.62,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-1
9481-SFCQY,75.0,0.0,52.0,5.0,6.0,30.0,33.48,22.0,105.7,3181.8,0.0,0.0,1004.4,4186.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
6171-ZTVYB,39.0,0.0,8768.0,3.0,0.0,72.0,11.41,17.0,86.65,6224.8,0.0,0.0,821.52,7046.32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6479-OAUSD,26.0,0.0,29514.0,4.0,10.0,29.0,22.905796402744283,59.0,75.3,2263.4,0.0,0.0,97.15,2360.55,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
7129-CAKJW,75.0,0.0,22072.755476229107,3.2495827925088077,0.0,32.53866122751715,0.0,3.0,30.75,82.85,0.0,0.0,0.0,82.85,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
6837-BJYDQ,55.0,0.0,34946.0,3.0,0.0,38.0,42.24,22.0,70.6,2708.2,0.0,0.0,750.3808752086055,4313.32,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0744-GKNGE,43.0,0.0,2241.0,4.0,5.0,48.0,15.95,0.0,19.25,855.1,0.0,0.0,765.5999999999999,1620.6999999999998,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,-1
9114-VEPUF,46.747821249768215,0.0,383.0,3.2495827925088077,0.0,2.0,18.62,51.0,50.3,92.75,0.0,0.0,37.24,3044.441077322452,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9529-OFXHY,46.747821249768215,1.0,87.0,3.2495827925088077,5.0,55.0,46.61,30.0,64.5932226960874,3119.9,0.0,0.0,2563.55,3044.441077322452,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
8397-MVTAZ,65.0,0.0,22072.755476229107,5.0,0.0,32.53866122751715,41.98,0.0,20.05,91.45,0.0,0.0,167.92,259.37,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
9462-MJUAW,21.0,0.0,747.0,4.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
8695-WDYEA,21.0,0.0,626.0,1.0,0.0,41.0,47.74,48.0,104.7,4346.4,0.0,0.0,1957.34,6303.74,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
7980-MHFLQ,32.0,0.0,7465.0,3.2495827925088077,4.0,69.0,46.87,11.0,95.65,6744.2,0.0,0.0,3234.03,9978.23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1
1849-RJYIG,57.0,0.0,22072.755476229107,3.0,0.0,56.0,21.61,27.0,52.7,3019.7,0.0,0.0,1210.16,4229.86,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1
2073-QBVBI,46.747821249768215,0.0,63157.0,5.0,0.0,64.0,10.07,26.0,102.1,6688.1,0.0,0.0,644.48,7332.58,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
3982-XWFZQ,20.0,2.0,36625.0,4.0,1.0,23.0,27.97,51.0,91.1,2198.3,0.0,0.0,643.31,3044.441077322452,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
