Customer ID,Age,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Population,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
8084-OIVBS,1.8500250504415707,-0.45104187259968315,37.257772,-122.051824,-0.5988099377842525,0.9005833422602069,-0.435794759020716,-0.27338747782390266,-2.341954894806461e-14,8.86320961195047e-15,-0.16681139208451826,-4.54045620894351e-16,0.17054691337133457,1.5549511810257653e-14,-0.1897904860479822,0.4280870626823446,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9488-HGMJH,-1.674800984416531,-0.45104187259968315,34.147149,-118.463365,-0.23639773567054762,0.6817549435172258,-0.14495077346310808,3.6026075433570575,1.1011462689861837,1.0883235783523522,-0.16681139208451826,3.119042452449269,0.3192353708697416,0.9861912872898662,-0.1897904860479822,-0.00027516764151915696,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1
6332-FBZRI,0.022337476811443855,-0.45104187259968315,37.515556,-122.502311,-0.5988099377842525,1.6445998979863425,1.4959923813296963,0.33569745407596246,1.7012347725825794,2.6251894757002696,-0.16681139208451826,-0.2890236959990723,2.997780308768568,2.9956964855740047,0.7589935409212564,-0.9583981665820427,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1
5606-AMZBO,0.022337476811443855,-0.45104187259968315,38.183918,-120.898817,-0.5988099377842525,0.8568176625116106,-1.3048560237417781,0.003469309403308774,-0.005882671976719329,0.5405006116798888,-0.16681139208451826,-0.2890236959990723,-0.6750601224682683,0.22759560930478917,0.7589935409212564,-1.1113774814331217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7016-BPGEU,0.022337476811443855,-0.45104187259968315,37.424655,-121.74841,-0.5988099377842525,-1.2439349654210077,0.03344279285742946,0.11421202429419335,0.40074446329606245,-0.9370859347967545,-0.16681139208451826,-0.2890236959990723,-0.833904272601126,-1.0009816007216867,1.707777567890495,0.9307477748650629,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
4289-DTDKW,0.21816114541467174,3.9741560555267683,34.1528,-118.000482,2.6628998812390914,1.2069431005003803,1.0704855480437447,2.0522095348846734,0.35417043018111793,1.0361748631111432,-0.16681139208451826,-0.2890236959990723,1.9676486431668478,1.4166486574112744,1.707777567890495,0.9558833290668042,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
9374-YOLBJ,1.7194759380394187,-0.45104187259968315,33.362575,-117.299644,-0.23639773567054762,1.338240139746169,0.9788592805172429,-0.10727340548757579,1.5776344539313814,2.2429636371433497,-0.16681139208451826,-0.2890236959990723,2.0083727173718278,2.3933585920208573,0.7589935409212564,-0.0719039413386657,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7203-OYKCT,-1.2178790910089994,-0.45104187259968315,38.683605,-120.811852,-0.5988099377842525,-1.2439349654210077,1.3217636453512727,2.1075808923301156,0.6466016188739886,-0.9239180276665677,1.7471572769571502e-16,-4.54045620894351e-16,-0.7398944694612714,-0.9622514933860736,-0.1897904860479822,-0.8897917040113581,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
4291-TPNFG,0.022337476811443855,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-1.2877006451696038,1.233608069776532,0.5018115264122893,-0.5486492886624144,-1.000453516762599,-0.16681139208451826,0.13698457255697036,-0.7979794596286357,-1.0370483957910388,-2.0873585399864596,-0.0719039413386657,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
9488-FVZCC,0.8056321512243554,-0.45104187259968315,34.250069,-117.393949,-0.5988099377842525,-1.1564036059238152,-0.3032143264634294,-0.10727340548757579,0.166082988755382,-0.8740273470415459,-0.16681139208451826,-0.2890236959990723,-0.811237577070369,-0.9437830755168941,0.7589935409212564,1.3733652393354052,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
7878-RTCZG,1.0667303760286593,-0.45104187259968315,34.294142,-118.603883,-0.5988099377842525,0.46292654477424466,0.7622881027273298,-0.49487290760567176,0.3846226826024278,0.43972096144163636,-0.16681139208451826,-0.2890236959990723,0.8983884361181779,0.6191367061832425,-2.0873585399864596,0.6666481542644023,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
6656-GULJQ,1.1320049322297352,1.7615570914635428,34.031529,-118.491156,1.5756632748979769,-0.19355865145469855,-1.377046416338416,-0.4395015501602295,0.6204357129069389,0.0077470549722965,-0.16681139208451826,-0.2890236959990723,-0.8401850999660732,-0.24773534309452058,-0.1897904860479822,0.0739729423652277,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3721-CNEYS,1.0014558198275831,-0.45104187259968315,34.567058,-117.362329,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,-0.5040944324227145,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1122-YJBCS,-1.4789773158133033,-0.45104187259968315,39.933852,-121.584371,-0.5988099377842525,-0.8062781679350456,0.20836566722620553,-1.103957839505537,-1.4783386419953375,-0.9264137501370905,-0.16681139208451826,-0.2890236959990723,-0.4916498330450928,-0.8897645679538425,-0.1897904860479822,-0.5501846771012582,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-1
1855-AGAWH,1.0014558198275831,1.7615570914635428,34.159534,-116.425984,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,-0.08081975916172825,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
5312-IRCFR,1.1320049322297352,-0.45104187259968315,38.123544,-121.159078,-0.5988099377842525,-0.8062781679350456,0.07092626593645285,-0.4395015501602295,-0.4662490762282823,-0.734813570757243,-0.16681139208451826,-0.2890236959990723,-0.5267515537217734,-0.7471652822340495,-0.1897904860479822,1.1920265717476923,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3269-ATYWD,-0.173486191791784,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,-0.0719039413386657,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3
9692-TUSXH,0.7403575950232794,2.8678565734951555,40.336392,-122.448533,-0.5988099377842525,-0.7625124881864493,-1.5977824244704428,2.0522095348846734,-0.8567544308074294,-0.8001777306995058,-0.16681139208451826,-0.2890236959990723,-0.9529360815335928,-0.9272750986311535,-0.1897904860479822,-0.49074589161417453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8782-NUUOL,0.022337476811443855,-0.45104187259968315,33.362575,-117.299644,-0.23639773567054762,1.338240139746169,-1.4638137151324517,0.058840666848751055,1.5418082746121935,2.186797997163871,-0.16681139208451826,2.2670259153371837,-0.7989671703836072,1.5289712877104769,-0.1897904860479822,-0.0719039413386657,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3
4817-VYYWS,-0.8262317538025435,-0.45104187259968315,39.117018,-120.212535,-0.5988099377842525,-0.3686213704490834,-1.2632077203206409,-0.21801612037846035,-0.5432753617645363,-0.4945586875949183,-0.16681139208451826,-0.2890236959990723,-0.8064509787962763,-0.6390674782402428,1.707777567890495,-1.0695184723316244,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5447-VYTKW,-1.4789773158133033,-0.45104187259968315,37.974498,-121.319568,-0.5988099377842525,-1.2877006451696038,0.18962393068669384,-1.103957839505537,-1.5983563427146166,-1.0505105788856557,-0.16681139208451826,-0.2890236959990723,-0.8551147279162198,-1.0979968342722932,-2.0873585399864596,0.4223950433941747,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
9685-WKZGT,-1.5442518720143792,-0.45104187259968315,38.34719,-122.697822,0.850838870670567,0.025269747288282532,1.7680946303477925,0.003469309403308774,-0.7134497135306783,-0.3855312688112239,-0.16681139208451826,-0.2890236959990723,1.073352532290507,0.01207247816614601,0.7589935409212564,1.0302825546298742,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1213-NGCUN,0.8709067074254313,-0.45104187259968315,39.288127,-122.415841,2.6628998812390914,1.1631774207517842,0.2756970910903772,-1.103957839505537,-1.650304302727439,-0.5779395868958122,-0.16681139208451826,-0.2890236959990723,1.06352607657438,-0.1446526206862552,0.7589935409212564,-1.0702236782611323,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4892-VLANZ,-0.23876074799285998,-0.45104187259968315,34.165383,-118.123752,-0.5988099377842525,-0.4123870501976796,1.7951660275715318,-0.4395015501602295,0.5613392062442473,-0.20467458044734102,1.7639210252966886,-0.2890236959990723,0.47068435329871,-0.03166131284231423,-0.1897904860479822,0.8245639106220355,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
7551-JOHTI,-0.10821163559070807,0.6552576094319297,32.762506,-117.07245,-0.5988099377842525,0.20033246628266738,1.8722153889006354,0.39106881152140477,-0.10798728303640434,0.013665482545250393,4.631988131299542,4.397067258117397,1.3892426924638388,0.44915203556300815,-0.1897904860479822,1.7527660294105862,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0847-HGRML,-0.4345844165960879,-0.45104187259968315,33.362575,-117.299644,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,0.7589935409212564,-0.0719039413386657,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5605-IYGFG,0.2834357016157477,-0.45104187259968315,34.278697,-119.167798,-0.5988099377842525,1.6445998979863425,-0.5822579593850482,0.003469309403308774,1.6371315017293184,2.5849251531758357,-0.16681139208451826,-0.2890236959990723,0.34387748791044154,2.1672581979018,-0.1897904860479822,0.26649416112084945,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1852-QSWCD,0.34871025781682363,1.7615570914635428,37.339533,-121.777179,2.6628998812390914,1.6883655777349387,0.022336578611792873,-1.103957839505537,-1.6049665250960443,-0.4170724470815449,-0.16681139208451826,-0.2890236959990723,1.1454934062786202,0.008508730797026546,0.7589935409212564,1.1088122720657754,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0258-NOKBL,0.4792593702189756,1.7615570914635428,40.03194,-122.176023,2.6628998812390914,1.1194117410031879,0.8559967854248886,0.5018115264122893,0.3846226826024278,0.9636800675388154,-0.16681139208451826,-0.2890236959990723,1.6433502786178613,1.2614090865133785,0.7589935409212564,-0.9436392139144872,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1136-XGEQU,0.9361812636265072,-0.45104187259968315,37.80707,-122.297401,-0.5988099377842525,1.4257714992433614,0.7005097859859764,0.003469309403308774,1.631373722910163,2.3127250223908193,-0.16681139208451826,-0.2890236959990723,1.7723225098920286,2.3782905514388446,0.7589935409212564,-0.052208547164555794,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3224-DFQNQ,1.0667303760286593,-0.45104187259968315,34.727529,-118.153098,-0.5988099377842525,-1.3752320046667963,1.0628500257498696,0.2249547391850779,-0.5128231093432266,-1.0569756885235813,-0.16681139208451826,1.841017646781141,-0.9043989619976198,-1.0989542589386239,-0.1897904860479822,0.6557678342091395,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5445-GLVOT,-0.4998589727971638,-0.45104187259968315,39.178337,-120.162806,-0.5988099377842525,1.55706853848915,0.6699676968104759,-0.93784376716921,1.8893222140083152,2.73927964578131,-0.16681139208451826,-0.2890236959990723,1.8602161041260978,2.7455730907993567,-0.1897904860479822,-0.911149369305022,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3458-IDMFK,1.9152996066426466,-0.45104187259968315,33.79499,-118.065591,-0.23639773567054762,-1.3752320046667963,-0.5371389640121498,0.5571828838577316,0.2144483308362858,-1.04732556163756,-0.16681139208451826,-0.2890236959990723,-0.9335870811028684,-1.1189955887596323,-1.138574513017221,-0.037651081905431066,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,5
8735-SDUFN,1.1320049322297352,-0.45104187259968315,35.710244,-118.881679,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,0.7589935409212564,-1.108304798454552,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
8687-BAFGU,-1.0873299786068473,1.7615570914635428,34.174215,-118.345928,1.5756632748979769,-0.3686213704490834,1.4959923813296963,0.33569745407596246,0.23780998526733965,-0.2696109022517999,-0.16681139208451826,-0.2890236959990723,0.40159525228429105,-0.0968307783247325,-0.1897904860479822,0.36038729344959847,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3926-CUQZX,0.022337476811443855,-0.45104187259968315,34.238802,-118.482296,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,1.759314370184587,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
8816-VXNZD,0.022337476811443855,-0.45104187259968315,38.25485,-122.461799,1.5756632748979769,1.513302858740554,1.245408422412521,1.4984959604302504,1.6743651380931885,2.4609233995690047,-0.16681139208451826,3.1360827831915143,2.522184917291378,2.752263665550977,0.7589935409212564,0.6157222117835196,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1
7145-FEJWU,1.9805741628437226,-0.45104187259968315,33.994676,-117.372498,1.9380754770116817,-0.10602729195750611,1.2134780564563157,-0.6609869799419986,0.3720835198407118,-0.04366482792047246,-0.16681139208451826,-0.2890236959990723,0.5856133637105257,0.13896164088880725,1.707777567890495,-0.15572270324587517,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-1
7250-EQKIY,0.022337476811443855,-0.45104187259968315,35.214982,-118.59049,-0.5988099377842525,-1.3752320046667963,1.2752563731976694,-0.93784376716921,0.21623963980224511,-1.0473017928521264,-0.16681139208451826,-0.2890236959990723,-0.9005240967281162,-1.1090566088901048,-0.1897904860479822,-1.040403541813375,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1320-HTRDR,-1.5442518720143792,1.7615570914635428,34.106922,-117.297553,0.850838870670567,1.2944744599975728,1.0225899991094372,2.93815125401175,0.8826065751391379,1.4917511735159983,-0.16681139208451826,-0.2890236959990723,2.0108293313008594,1.7937106058635923,-0.1897904860479822,1.1316307210705625,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
8823-RLPWL,-0.173486191791784,2.8678565734951555,37.830267,-121.201018,-0.5988099377842525,-1.3314663249182002,0.5547407240119964,-1.103957839505537,-1.5750693261571447,-1.061325376257921,0.10366818752823502,-0.2890236959990723,-0.8744004135549589,-1.1134714004070738,-0.1897904860479822,0.7378235812925795,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2018-QKYGT,0.022337476811443855,-0.45104187259968315,32.765299,-117.122565,2.6628998812390914,1.6008342182377462,0.07995006501103274,-0.8271010522783255,1.5023994773610871,2.3665613213978105,0.18628740457358328,-0.2890236959990723,1.1589034792211181,2.235907826060245,0.7589935409212564,0.5537144618389434,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2162-FRZAA,0.022337476811443855,-0.45104187259968315,37.382909,-121.634151,-0.5988099377842525,0.46292654477424466,-0.09566694774809571,-0.3841301927147872,-0.15993524304922674,0.13070298202005132,-0.16681139208451826,-0.2890236959990723,0.2253775232306518,0.17023751332227482,1.707777567890495,-1.1108233910599368,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1
3407-JMJQQ,-0.30403530419393593,2.8678565734951555,33.705836,-117.318204,2.3004876791253865,-0.9375752071808342,1.5147341178692082,2.0522095348846734,-0.4823708569219169,-0.8042897305795099,-0.16681139208451826,2.2670259153371837,-0.328348321556466,-0.7203687894894861,-0.1897904860479822,-0.8837470817584343,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,-1
5846-QFDFI,-0.5651335289982398,-0.45104187259968315,33.840399,-118.353714,-0.23639773567054762,1.7321312574835348,1.8382026077733733,-1.103957839505537,-1.6144781234082513,-0.432759845467688,-0.16681139208451826,-0.2890236959990723,3.5601422911824883,0.7204451535154107,1.707777567890495,1.0018224581890247,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7049-GKVZY,0.022337476811443855,0.6552576094319297,37.070177,-122.010077,-0.5988099377842525,-0.28109001095189096,-0.46356029463480736,0.003469309403308774,-0.5361101259006986,-0.47915651463397774,-0.16681139208451826,6.101100332341567,-0.41496295699243124,-0.45230887943806497,1.707777567890495,-0.3786181488224388,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-1
4800-CZMPC,-0.10821163559070807,2.8678565734951555,38.545775,-120.743325,-0.5988099377842525,-0.018495932460313683,-1.2083767276487129e-14,0.003469309403308774,-2.341954894806461e-14,8.86320961195047e-15,1.7471572769571502e-16,-4.54045620894351e-16,-1.0653126553089e-14,1.5549511810257653e-14,-0.1897904860479822,-1.0944021672728272,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
